datetime,units,updated_at,value,variable
2022-12-29T08:35:50Z,w,2022-12-29T09:00:03Z,17.75,pv_1_pac
2022-12-29T08:30:49Z,w,2022-12-29T09:00:03Z,13.571429,pv_1_pac
2022-12-29T08:25:49Z,w,2022-12-29T09:00:03Z,4.5,pv_1_pac
2022-12-29T08:20:49Z,w,2022-12-29T08:30:03Z,3.625,pv_1_pac
2022-12-29T08:15:49Z,w,2022-12-29T08:30:03Z,0.6,pv_1_pac
2022-12-28T17:05:48Z,w,2022-12-28T17:30:04Z,0.0,pv_1_pac
2022-12-28T17:00:48Z,w,2022-12-28T17:30:03Z,0.0,pv_1_pac
2022-12-28T16:55:48Z,w,2022-12-28T17:30:03Z,0.0,pv_1_pac
2022-12-28T16:50:47Z,w,2022-12-28T17:00:04Z,0.0,pv_1_pac
2022-12-28T16:45:47Z,w,2022-12-28T17:00:04Z,0.0,pv_1_pac
2022-12-28T16:40:47Z,w,2022-12-28T17:00:04Z,2.333333,pv_1_pac
2022-12-28T16:35:47Z,w,2022-12-28T17:00:04Z,7.0,pv_1_pac
2022-12-28T16:30:46Z,w,2022-12-28T17:00:04Z,8.875,pv_1_pac
2022-12-28T16:25:46Z,w,2022-12-28T17:00:04Z,10.714286,pv_1_pac
2022-12-28T16:20:46Z,w,2022-12-28T17:00:04Z,7.375,pv_1_pac
2022-12-28T16:15:46Z,w,2022-12-28T16:30:03Z,17.375,pv_1_pac
2022-12-28T16:10:46Z,w,2022-12-28T16:30:03Z,29.0,pv_1_pac
2022-12-28T16:05:46Z,w,2022-12-28T16:30:03Z,60.142857,pv_1_pac
2022-12-28T16:00:46Z,w,2022-12-28T16:30:03Z,96.0,pv_1_pac
2022-12-28T15:55:46Z,w,2022-12-28T16:30:03Z,77.625,pv_1_pac
2022-12-28T15:50:46Z,w,2022-12-28T16:30:03Z,72.857143,pv_1_pac
2022-12-28T15:45:46Z,w,2022-12-28T16:00:03Z,78.5,pv_1_pac
2022-12-28T15:40:46Z,w,2022-12-28T16:00:03Z,64.5,pv_1_pac
2022-12-28T15:35:45Z,w,2022-12-28T16:00:03Z,68.625,pv_1_pac
2022-12-28T15:30:46Z,w,2022-12-28T16:00:04Z,74.375,pv_1_pac
2022-12-28T15:25:46Z,w,2022-12-28T16:00:04Z,91.875,pv_1_pac
2022-12-28T15:20:46Z,w,2022-12-28T15:30:04Z,109.0,pv_1_pac
2022-12-28T15:15:45Z,w,2022-12-28T15:30:04Z,122.125,pv_1_pac
2022-12-28T15:10:45Z,w,2022-12-28T15:30:04Z,126.125,pv_1_pac
2022-12-28T15:05:45Z,w,2022-12-28T15:30:04Z,115.375,pv_1_pac
2022-12-28T15:00:45Z,w,2022-12-28T15:30:04Z,147.428571,pv_1_pac
2022-12-28T14:55:45Z,w,2022-12-28T15:30:04Z,128.333333,pv_1_pac
2022-12-28T14:50:45Z,w,2022-12-28T15:00:04Z,156.5,pv_1_pac
2022-12-28T14:45:45Z,w,2022-12-28T15:00:04Z,118.75,pv_1_pac
2022-12-28T14:40:45Z,w,2022-12-28T15:00:04Z,131.285714,pv_1_pac
2022-12-28T14:35:44Z,w,2022-12-28T15:00:04Z,135.125,pv_1_pac
2022-12-28T14:30:44Z,w,2022-12-28T15:00:04Z,112.142857,pv_1_pac
2022-12-28T14:25:44Z,w,2022-12-28T15:00:04Z,121.25,pv_1_pac
2022-12-28T14:20:44Z,w,2022-12-28T15:00:04Z,92.571429,pv_1_pac
2022-12-28T14:15:44Z,w,2022-12-28T14:30:03Z,89.111111,pv_1_pac
2022-12-28T14:10:44Z,w,2022-12-28T14:30:03Z,78.285714,pv_1_pac
2022-12-28T14:05:44Z,w,2022-12-28T14:30:03Z,49.125,pv_1_pac
2022-12-28T14:00:44Z,w,2022-12-28T14:30:03Z,22.875,pv_1_pac
2022-12-28T13:55:44Z,w,2022-12-28T14:30:03Z,7.875,pv_1_pac
2022-12-28T13:50:44Z,w,2022-12-28T14:00:03Z,13.375,pv_1_pac
2022-12-28T13:45:43Z,w,2022-12-28T14:00:03Z,34.0,pv_1_pac
2022-12-28T13:40:43Z,w,2022-12-28T14:00:03Z,29.0,pv_1_pac
2022-12-28T13:35:43Z,w,2022-12-28T14:00:03Z,65.428571,pv_1_pac
2022-12-28T13:30:42Z,w,2022-12-28T14:00:03Z,164.75,pv_1_pac
2022-12-28T13:25:42Z,w,2022-12-28T13:30:04Z,149.5,pv_1_pac
2022-12-28T13:20:42Z,w,2022-12-28T13:30:04Z,139.571429,pv_1_pac
2022-12-28T13:15:42Z,w,2022-12-28T13:30:04Z,186.571429,pv_1_pac
2022-12-28T13:10:42Z,w,2022-12-28T13:30:04Z,145.75,pv_1_pac
2022-12-28T13:05:42Z,w,2022-12-28T13:30:04Z,108.875,pv_1_pac
2022-12-28T13:00:42Z,w,2022-12-28T13:30:04Z,98.125,pv_1_pac
2022-12-28T12:55:42Z,w,2022-12-28T13:30:04Z,123.142857,pv_1_pac
2022-12-28T12:50:42Z,w,2022-12-28T13:00:03Z,94.25,pv_1_pac
2022-12-28T12:45:42Z,w,2022-12-28T13:00:03Z,82.875,pv_1_pac
2022-12-28T12:40:42Z,w,2022-12-28T13:00:03Z,126.25,pv_1_pac
2022-12-28T12:35:42Z,w,2022-12-28T13:00:03Z,47.857143,pv_1_pac
2022-12-28T12:30:43Z,w,2022-12-28T13:00:03Z,72.875,pv_1_pac
2022-12-28T12:25:43Z,w,2022-12-28T13:00:03Z,73.125,pv_1_pac
2022-12-28T12:20:43Z,w,2022-12-28T12:30:04Z,189.714286,pv_1_pac
2022-12-28T12:15:43Z,w,2022-12-28T12:30:04Z,125.25,pv_1_pac
2022-12-28T12:10:43Z,w,2022-12-28T12:30:04Z,132.428571,pv_1_pac
2022-12-28T12:05:43Z,w,2022-12-28T12:30:04Z,65.75,pv_1_pac
2022-12-28T12:00:43Z,w,2022-12-28T12:30:03Z,46.375,pv_1_pac
2022-12-28T11:55:43Z,w,2022-12-28T12:30:03Z,57.375,pv_1_pac
2022-12-28T11:50:43Z,w,2022-12-28T12:00:04Z,64.0,pv_1_pac
2022-12-28T11:45:43Z,w,2022-12-28T12:00:04Z,84.428571,pv_1_pac
2022-12-28T11:40:43Z,w,2022-12-28T12:00:04Z,50.375,pv_1_pac
2022-12-28T11:35:43Z,w,2022-12-28T12:00:04Z,19.25,pv_1_pac
2022-12-28T11:30:43Z,w,2022-12-28T12:00:04Z,42.625,pv_1_pac
2022-12-28T11:25:43Z,w,2022-12-28T12:00:04Z,62.428571,pv_1_pac
2022-12-28T11:20:43Z,w,2022-12-28T11:30:03Z,63.875,pv_1_pac
2022-12-28T11:15:42Z,w,2022-12-28T11:30:03Z,115.0,pv_1_pac
2022-12-28T11:10:42Z,w,2022-12-28T11:30:03Z,53.875,pv_1_pac
2022-12-28T11:05:42Z,w,2022-12-28T11:30:03Z,78.75,pv_1_pac
2022-12-28T11:00:42Z,w,2022-12-28T11:30:03Z,120.125,pv_1_pac
2022-12-28T10:55:42Z,w,2022-12-28T11:30:03Z,124.285714,pv_1_pac
2022-12-28T10:50:42Z,w,2022-12-28T11:00:03Z,84.0,pv_1_pac
2022-12-28T10:45:42Z,w,2022-12-28T11:00:03Z,50.75,pv_1_pac
2022-12-28T10:40:42Z,w,2022-12-28T11:00:03Z,37.0,pv_1_pac
2022-12-28T10:35:42Z,w,2022-12-28T11:00:03Z,32.25,pv_1_pac
2022-12-28T10:30:41Z,w,2022-12-28T11:00:03Z,18.375,pv_1_pac
2022-12-28T10:25:41Z,w,2022-12-28T11:00:03Z,15.285714,pv_1_pac
2022-12-28T10:20:41Z,w,2022-12-28T11:00:03Z,42.25,pv_1_pac
2022-12-28T10:15:41Z,w,2022-12-28T10:30:04Z,32.625,pv_1_pac
2022-12-28T10:10:41Z,w,2022-12-28T10:30:04Z,32.428571,pv_1_pac
2022-12-28T10:05:41Z,w,2022-12-28T10:30:04Z,36.333333,pv_1_pac
2022-12-28T10:00:40Z,w,2022-12-28T10:30:04Z,42.875,pv_1_pac
2022-12-28T09:55:40Z,w,2022-12-28T10:30:04Z,52.0,pv_1_pac
2022-12-28T09:50:40Z,w,2022-12-28T10:30:04Z,36.875,pv_1_pac
2022-12-28T09:45:39Z,w,2022-12-28T10:00:03Z,48.5,pv_1_pac
2022-12-28T09:40:39Z,w,2022-12-28T10:00:03Z,63.625,pv_1_pac
2022-12-28T09:35:39Z,w,2022-12-28T10:00:03Z,64.375,pv_1_pac
2022-12-28T09:30:39Z,w,2022-12-28T10:00:03Z,86.375,pv_1_pac
2022-12-28T09:25:38Z,w,2022-12-28T10:00:03Z,91.857143,pv_1_pac
2022-12-28T09:20:38Z,w,2022-12-28T09:30:03Z,100.5,pv_1_pac
2022-12-28T09:15:38Z,w,2022-12-28T09:30:03Z,93.0,pv_1_pac
2022-12-28T09:10:38Z,w,2022-12-28T09:30:03Z,95.857143,pv_1_pac
2022-12-28T09:05:38Z,w,2022-12-28T09:30:03Z,86.875,pv_1_pac
2022-12-28T09:00:38Z,w,2022-12-28T09:30:03Z,75.375,pv_1_pac
2022-12-28T08:55:38Z,w,2022-12-28T09:30:03Z,66.25,pv_1_pac
2022-12-28T08:50:37Z,w,2022-12-28T09:00:04Z,60.285714,pv_1_pac
2022-12-28T08:45:37Z,w,2022-12-28T09:00:04Z,59.625,pv_1_pac
2022-12-28T08:40:37Z,w,2022-12-28T09:00:04Z,62.0,pv_1_pac
2022-12-28T08:35:37Z,w,2022-12-28T09:00:04Z,59.125,pv_1_pac
2022-12-28T08:30:36Z,w,2022-12-28T09:00:04Z,46.25,pv_1_pac
2022-12-28T08:25:36Z,w,2022-12-28T09:00:04Z,27.125,pv_1_pac
2022-12-28T08:20:36Z,w,2022-12-28T09:00:04Z,17.714286,pv_1_pac
2022-12-28T08:15:35Z,w,2022-12-28T08:30:03Z,9.222222,pv_1_pac
2022-12-28T08:10:35Z,w,2022-12-28T08:30:03Z,4.428571,pv_1_pac
2022-12-28T08:05:35Z,w,2022-12-28T08:30:03Z,2.571429,pv_1_pac
2022-12-28T08:00:35Z,w,2022-12-28T08:30:03Z,1.222222,pv_1_pac
2022-12-28T07:55:35Z,w,2022-12-28T08:30:03Z,0.0,pv_1_pac
2022-12-27T17:30:33Z,w,2022-12-27T18:00:03Z,0.0,pv_1_pac
2022-12-27T17:25:33Z,w,2022-12-27T18:00:03Z,0.0,pv_1_pac
2022-12-27T17:20:33Z,w,2022-12-27T17:30:04Z,0.0,pv_1_pac
2022-12-27T17:15:33Z,w,2022-12-27T17:30:04Z,0.714286,pv_1_pac
2022-12-27T17:10:33Z,w,2022-12-27T17:30:04Z,6.875,pv_1_pac
2022-12-27T17:05:33Z,w,2022-12-27T17:30:04Z,25.875,pv_1_pac
2022-12-27T17:00:33Z,w,2022-12-27T17:30:03Z,53.571429,pv_1_pac
2022-12-27T16:55:33Z,w,2022-12-27T17:30:03Z,72.125,pv_1_pac
2022-12-27T16:50:33Z,w,2022-12-27T17:00:04Z,99.375,pv_1_pac
2022-12-27T16:45:32Z,w,2022-12-27T17:00:04Z,126.714286,pv_1_pac
2022-12-27T16:40:32Z,w,2022-12-27T17:00:04Z,170.25,pv_1_pac
2022-12-27T16:35:32Z,w,2022-12-27T17:00:04Z,219.875,pv_1_pac
2022-12-27T16:30:32Z,w,2022-12-27T17:00:04Z,251.625,pv_1_pac
2022-12-27T16:25:32Z,w,2022-12-27T17:00:04Z,276.714286,pv_1_pac
2022-12-27T16:20:32Z,w,2022-12-27T17:00:04Z,312.0,pv_1_pac
2022-12-27T16:15:32Z,w,2022-12-27T16:30:03Z,290.25,pv_1_pac
2022-12-27T16:10:32Z,w,2022-12-27T16:30:03Z,116.875,pv_1_pac
2022-12-27T16:05:32Z,w,2022-12-27T16:30:03Z,328.571429,pv_1_pac
2022-12-27T16:00:32Z,w,2022-12-27T16:30:03Z,116.625,pv_1_pac
2022-12-27T15:55:32Z,w,2022-12-27T16:30:03Z,113.25,pv_1_pac
2022-12-27T15:50:32Z,w,2022-12-27T16:00:04Z,203.0,pv_1_pac
2022-12-27T15:45:32Z,w,2022-12-27T16:00:04Z,260.375,pv_1_pac
2022-12-27T15:40:32Z,w,2022-12-27T16:00:04Z,331.5,pv_1_pac
2022-12-27T15:35:32Z,w,2022-12-27T16:00:04Z,222.25,pv_1_pac
2022-12-27T15:30:31Z,w,2022-12-27T16:00:04Z,182.142857,pv_1_pac
2022-12-27T15:25:31Z,w,2022-12-27T16:00:04Z,192.625,pv_1_pac
2022-12-27T15:20:31Z,w,2022-12-27T15:30:04Z,318.75,pv_1_pac
2022-12-27T15:15:31Z,w,2022-12-27T15:30:04Z,660.0,pv_1_pac
2022-12-27T15:10:31Z,w,2022-12-27T15:30:04Z,581.75,pv_1_pac
2022-12-27T15:05:31Z,w,2022-12-27T15:30:04Z,345.0,pv_1_pac
2022-12-27T15:00:31Z,w,2022-12-27T15:30:04Z,208.625,pv_1_pac
2022-12-27T14:55:31Z,w,2022-12-27T15:30:04Z,165.428571,pv_1_pac
2022-12-27T14:50:31Z,w,2022-12-27T15:30:04Z,139.375,pv_1_pac
2022-12-27T14:45:31Z,w,2022-12-27T15:00:03Z,127.25,pv_1_pac
2022-12-27T14:40:31Z,w,2022-12-27T15:00:03Z,117.142857,pv_1_pac
2022-12-27T14:35:31Z,w,2022-12-27T15:00:03Z,131.875,pv_1_pac
2022-12-27T14:30:31Z,w,2022-12-27T15:00:03Z,182.75,pv_1_pac
2022-12-27T14:25:31Z,w,2022-12-27T15:00:03Z,183.857143,pv_1_pac
2022-12-27T14:20:30Z,w,2022-12-27T15:00:03Z,234.875,pv_1_pac
2022-12-27T14:15:30Z,w,2022-12-27T14:30:03Z,209.5,pv_1_pac
2022-12-27T14:10:30Z,w,2022-12-27T14:30:03Z,280.857143,pv_1_pac
2022-12-27T14:05:50Z,w,2022-12-27T14:30:03Z,305.125,pv_1_pac
2022-12-27T14:00:50Z,w,2022-12-27T14:30:03Z,293.428571,pv_1_pac
2022-12-27T13:55:50Z,w,2022-12-27T14:30:03Z,257.375,pv_1_pac
2022-12-27T13:50:50Z,w,2022-12-27T14:00:03Z,232.142857,pv_1_pac
2022-12-27T13:45:50Z,w,2022-12-27T14:00:03Z,333.285714,pv_1_pac
2022-12-27T13:40:50Z,w,2022-12-27T14:00:03Z,604.571429,pv_1_pac
2022-12-27T13:35:50Z,w,2022-12-27T14:00:03Z,1083.0,pv_1_pac
2022-12-27T13:30:49Z,w,2022-12-27T14:00:03Z,821.375,pv_1_pac
2022-12-27T13:25:49Z,w,2022-12-27T14:00:03Z,686.625,pv_1_pac
2022-12-27T13:20:49Z,w,2022-12-27T14:00:03Z,249.625,pv_1_pac
2022-12-27T13:15:49Z,w,2022-12-27T13:30:03Z,208.571429,pv_1_pac
2022-12-27T13:10:49Z,w,2022-12-27T13:30:03Z,194.285714,pv_1_pac
2022-12-27T13:05:49Z,w,2022-12-27T13:30:03Z,184.875,pv_1_pac
2022-12-27T13:00:49Z,w,2022-12-27T13:30:03Z,671.625,pv_1_pac
2022-12-27T12:55:49Z,w,2022-12-27T13:30:03Z,143.875,pv_1_pac
2022-12-27T12:50:49Z,w,2022-12-27T13:30:03Z,105.571429,pv_1_pac
2022-12-27T12:45:49Z,w,2022-12-27T13:00:04Z,246.625,pv_1_pac
2022-12-27T12:40:49Z,w,2022-12-27T13:00:04Z,420.428571,pv_1_pac
2022-12-27T12:35:49Z,w,2022-12-27T13:00:04Z,331.75,pv_1_pac
2022-12-27T12:30:50Z,w,2022-12-27T13:00:04Z,217.0,pv_1_pac
2022-12-27T12:25:50Z,w,2022-12-27T13:00:04Z,269.75,pv_1_pac
2022-12-27T12:20:50Z,w,2022-12-27T13:00:04Z,277.5,pv_1_pac
2022-12-27T12:15:50Z,w,2022-12-27T12:30:03Z,413.285714,pv_1_pac
2022-12-27T12:10:50Z,w,2022-12-27T12:30:03Z,430.5,pv_1_pac
2022-12-27T12:05:50Z,w,2022-12-27T12:30:03Z,321.857143,pv_1_pac
2022-12-27T12:00:50Z,w,2022-12-27T12:30:03Z,488.5,pv_1_pac
2022-12-27T11:55:50Z,w,2022-12-27T12:30:03Z,732.875,pv_1_pac
2022-12-27T11:50:50Z,w,2022-12-27T12:30:03Z,559.875,pv_1_pac
2022-12-27T11:45:50Z,w,2022-12-27T12:00:03Z,361.714286,pv_1_pac
2022-12-27T11:40:50Z,w,2022-12-27T12:00:03Z,266.25,pv_1_pac
2022-12-27T11:35:50Z,w,2022-12-27T12:00:03Z,205.857143,pv_1_pac
2022-12-27T11:30:50Z,w,2022-12-27T12:00:03Z,251.875,pv_1_pac
2022-12-27T11:25:50Z,w,2022-12-27T12:00:03Z,262.25,pv_1_pac
2022-12-27T11:20:50Z,w,2022-12-27T11:30:04Z,188.428571,pv_1_pac
2022-12-27T11:15:50Z,w,2022-12-27T11:30:04Z,554.142857,pv_1_pac
2022-12-27T11:10:49Z,w,2022-12-27T11:30:04Z,799.125,pv_1_pac
2022-12-27T11:05:49Z,w,2022-12-27T11:30:04Z,616.375,pv_1_pac
2022-12-27T11:00:49Z,w,2022-12-27T11:30:04Z,663.0,pv_1_pac
2022-12-27T10:55:49Z,w,2022-12-27T11:30:04Z,541.375,pv_1_pac
2022-12-27T10:50:48Z,w,2022-12-27T11:00:04Z,742.0,pv_1_pac
2022-12-27T10:45:48Z,w,2022-12-27T11:00:04Z,802.857143,pv_1_pac
2022-12-27T10:40:47Z,w,2022-12-27T11:00:04Z,460.5,pv_1_pac
2022-12-27T10:35:47Z,w,2022-12-27T11:00:04Z,507.625,pv_1_pac
2022-12-27T10:30:46Z,w,2022-12-27T11:00:04Z,888.5,pv_1_pac
2022-12-27T10:25:46Z,w,2022-12-27T11:00:04Z,663.625,pv_1_pac
2022-12-27T10:20:46Z,w,2022-12-27T11:00:04Z,334.5,pv_1_pac
2022-12-27T10:15:46Z,w,2022-12-27T10:30:03Z,266.857143,pv_1_pac
2022-12-27T10:10:46Z,w,2022-12-27T10:30:03Z,232.0,pv_1_pac
2022-12-27T10:05:46Z,w,2022-12-27T10:30:03Z,209.375,pv_1_pac
2022-12-27T10:00:46Z,w,2022-12-27T10:30:03Z,257.875,pv_1_pac
2022-12-27T09:55:45Z,w,2022-12-27T10:30:03Z,411.25,pv_1_pac
2022-12-27T09:50:45Z,w,2022-12-27T10:30:03Z,489.0,pv_1_pac
2022-12-27T09:45:45Z,w,2022-12-27T10:00:04Z,217.125,pv_1_pac
2022-12-27T09:40:45Z,w,2022-12-27T10:00:04Z,341.625,pv_1_pac
2022-12-27T09:35:45Z,w,2022-12-27T10:00:04Z,126.142857,pv_1_pac
2022-12-27T09:30:46Z,w,2022-12-27T10:00:04Z,297.625,pv_1_pac
2022-12-27T09:25:46Z,w,2022-12-27T10:00:04Z,498.25,pv_1_pac
2022-12-27T09:20:46Z,w,2022-12-27T10:00:04Z,483.142857,pv_1_pac
2022-12-27T09:15:46Z,w,2022-12-27T09:30:03Z,330.75,pv_1_pac
2022-12-27T09:10:46Z,w,2022-12-27T09:30:03Z,167.375,pv_1_pac
2022-12-27T09:05:46Z,w,2022-12-27T09:30:03Z,57.428571,pv_1_pac
2022-12-27T09:00:46Z,w,2022-12-27T09:30:03Z,40.875,pv_1_pac
2022-12-27T08:55:45Z,w,2022-12-27T09:30:03Z,47.75,pv_1_pac
2022-12-27T08:50:45Z,w,2022-12-27T09:00:04Z,41.142857,pv_1_pac
2022-12-27T08:45:44Z,w,2022-12-27T09:00:04Z,35.0,pv_1_pac
2022-12-27T08:40:44Z,w,2022-12-27T09:00:04Z,22.714286,pv_1_pac
2022-12-27T08:35:44Z,w,2022-12-27T09:00:04Z,17.875,pv_1_pac
2022-12-27T08:30:44Z,w,2022-12-27T09:00:04Z,11.75,pv_1_pac
2022-12-27T08:25:44Z,w,2022-12-27T09:00:04Z,8.625,pv_1_pac
2022-12-27T08:20:44Z,w,2022-12-27T09:00:04Z,6.857143,pv_1_pac
2022-12-27T08:15:44Z,w,2022-12-27T08:30:04Z,1.5,pv_1_pac
2022-12-27T08:10:44Z,w,2022-12-27T08:30:04Z,0.0,pv_1_pac
2022-12-27T08:05:44Z,w,2022-12-27T08:30:04Z,0.0,pv_1_pac
2022-12-26T17:05:38Z,w,2022-12-26T17:30:03Z,0.0,pv_1_pac
2022-12-26T17:00:38Z,w,2022-12-26T17:30:03Z,0.0,pv_1_pac
2022-12-26T16:55:38Z,w,2022-12-26T17:30:03Z,0.0,pv_1_pac
2022-12-26T16:50:38Z,w,2022-12-26T17:30:03Z,0.0,pv_1_pac
2022-12-26T16:30:37Z,w,2022-12-26T17:00:03Z,0.0,pv_1_pac
2022-12-26T16:25:37Z,w,2022-12-26T17:00:03Z,0.0,pv_1_pac
2022-12-26T16:20:37Z,w,2022-12-26T17:00:03Z,0.0,pv_1_pac
2022-12-26T16:15:37Z,w,2022-12-26T16:30:04Z,0.0,pv_1_pac
2022-12-26T16:10:37Z,w,2022-12-26T16:30:04Z,0.0,pv_1_pac
2022-12-26T16:05:37Z,w,2022-12-26T16:30:04Z,4.0,pv_1_pac
2022-12-26T16:00:37Z,w,2022-12-26T16:30:04Z,9.375,pv_1_pac
2022-12-26T15:55:37Z,w,2022-12-26T16:30:04Z,10.714286,pv_1_pac
2022-12-26T15:50:37Z,w,2022-12-26T16:30:04Z,18.375,pv_1_pac
2022-12-26T15:45:37Z,w,2022-12-26T16:00:04Z,43.25,pv_1_pac
2022-12-26T15:40:37Z,w,2022-12-26T16:00:04Z,79.625,pv_1_pac
2022-12-26T15:35:36Z,w,2022-12-26T16:00:04Z,85.25,pv_1_pac
2022-12-26T15:30:36Z,w,2022-12-26T16:00:04Z,89.75,pv_1_pac
2022-12-26T15:25:36Z,w,2022-12-26T16:00:04Z,113.142857,pv_1_pac
2022-12-26T15:20:36Z,w,2022-12-26T15:30:03Z,119.125,pv_1_pac
2022-12-26T15:15:36Z,w,2022-12-26T15:30:03Z,134.75,pv_1_pac
2022-12-26T15:10:36Z,w,2022-12-26T15:30:03Z,194.75,pv_1_pac
2022-12-26T15:05:36Z,w,2022-12-26T15:30:03Z,379.142857,pv_1_pac
2022-12-26T15:00:36Z,w,2022-12-26T15:30:03Z,360.25,pv_1_pac
2022-12-26T14:55:36Z,w,2022-12-26T15:30:03Z,359.571429,pv_1_pac
2022-12-26T14:50:36Z,w,2022-12-26T15:00:04Z,293.75,pv_1_pac
2022-12-26T14:45:36Z,w,2022-12-26T15:00:04Z,290.75,pv_1_pac
2022-12-26T14:40:36Z,w,2022-12-26T15:00:04Z,270.75,pv_1_pac
2022-12-26T14:35:35Z,w,2022-12-26T15:00:04Z,208.375,pv_1_pac
2022-12-26T14:30:35Z,w,2022-12-26T15:00:03Z,147.0,pv_1_pac
2022-12-26T14:25:35Z,w,2022-12-26T15:00:03Z,446.375,pv_1_pac
2022-12-26T14:20:35Z,w,2022-12-26T14:30:04Z,1120.5,pv_1_pac
2022-12-26T14:15:35Z,w,2022-12-26T14:30:04Z,1024.0,pv_1_pac
2022-12-26T14:10:35Z,w,2022-12-26T14:30:04Z,1216.625,pv_1_pac
2022-12-26T14:05:35Z,w,2022-12-26T14:30:04Z,1243.875,pv_1_pac
2022-12-26T14:00:35Z,w,2022-12-26T14:30:04Z,711.125,pv_1_pac
2022-12-26T13:55:35Z,w,2022-12-26T14:30:04Z,492.571429,pv_1_pac
2022-12-26T13:50:35Z,w,2022-12-26T14:30:04Z,519.875,pv_1_pac
2022-12-26T13:45:35Z,w,2022-12-26T14:00:03Z,625.125,pv_1_pac
2022-12-26T13:40:35Z,w,2022-12-26T14:00:03Z,396.142857,pv_1_pac
2022-12-26T13:35:35Z,w,2022-12-26T14:00:03Z,380.75,pv_1_pac
2022-12-26T13:30:35Z,w,2022-12-26T14:00:03Z,410.857143,pv_1_pac
2022-12-26T13:25:35Z,w,2022-12-26T14:00:03Z,372.0,pv_1_pac
2022-12-26T13:20:35Z,w,2022-12-26T13:30:04Z,324.875,pv_1_pac
2022-12-26T13:15:35Z,w,2022-12-26T13:30:04Z,229.285714,pv_1_pac
2022-12-26T13:10:35Z,w,2022-12-26T13:30:04Z,230.0,pv_1_pac
2022-12-26T13:05:35Z,w,2022-12-26T13:30:04Z,351.875,pv_1_pac
2022-12-26T13:00:35Z,w,2022-12-26T13:30:04Z,376.125,pv_1_pac
2022-12-26T12:55:35Z,w,2022-12-26T13:30:04Z,486.142857,pv_1_pac
2022-12-26T12:50:34Z,w,2022-12-26T13:30:04Z,465.125,pv_1_pac
2022-12-26T12:45:34Z,w,2022-12-26T13:00:04Z,412.625,pv_1_pac
2022-12-26T12:40:33Z,w,2022-12-26T13:00:04Z,477.625,pv_1_pac
2022-12-26T12:35:33Z,w,2022-12-26T13:00:04Z,455.875,pv_1_pac
2022-12-26T12:30:32Z,w,2022-12-26T13:00:04Z,316.142857,pv_1_pac
2022-12-26T12:25:32Z,w,2022-12-26T13:00:04Z,245.285714,pv_1_pac
2022-12-26T12:20:32Z,w,2022-12-26T12:30:03Z,200.25,pv_1_pac
2022-12-26T12:15:32Z,w,2022-12-26T12:30:03Z,287.25,pv_1_pac
2022-12-26T12:10:32Z,w,2022-12-26T12:30:03Z,399.125,pv_1_pac
2022-12-26T12:05:32Z,w,2022-12-26T12:30:03Z,358.875,pv_1_pac
2022-12-26T12:00:31Z,w,2022-12-26T12:30:03Z,306.625,pv_1_pac
2022-12-26T11:55:31Z,w,2022-12-26T12:30:03Z,285.875,pv_1_pac
2022-12-26T11:50:31Z,w,2022-12-26T12:00:04Z,292.857143,pv_1_pac
2022-12-26T11:45:31Z,w,2022-12-26T12:00:04Z,203.0,pv_1_pac
2022-12-26T11:40:31Z,w,2022-12-26T12:00:04Z,227.714286,pv_1_pac
2022-12-26T11:35:31Z,w,2022-12-26T12:00:04Z,312.375,pv_1_pac
2022-12-26T11:30:32Z,w,2022-12-26T12:00:04Z,356.0,pv_1_pac
2022-12-26T11:25:32Z,w,2022-12-26T12:00:04Z,321.125,pv_1_pac
2022-12-26T11:20:32Z,w,2022-12-26T11:30:04Z,149.125,pv_1_pac
2022-12-26T11:15:32Z,w,2022-12-26T11:30:04Z,91.571429,pv_1_pac
2022-12-26T11:10:32Z,w,2022-12-26T11:30:04Z,68.0,pv_1_pac
2022-12-26T11:05:32Z,w,2022-12-26T11:30:04Z,76.125,pv_1_pac
2022-12-26T11:00:32Z,w,2022-12-26T11:30:04Z,95.428571,pv_1_pac
2022-12-26T10:55:32Z,w,2022-12-26T11:00:03Z,111.0,pv_1_pac
2022-12-26T10:50:32Z,w,2022-12-26T11:00:03Z,158.75,pv_1_pac
2022-12-26T10:45:32Z,w,2022-12-26T11:00:03Z,123.125,pv_1_pac
2022-12-26T10:40:32Z,w,2022-12-26T11:00:03Z,75.875,pv_1_pac
2022-12-26T10:35:32Z,w,2022-12-26T11:00:03Z,94.625,pv_1_pac
2022-12-26T10:30:32Z,w,2022-12-26T11:00:03Z,106.857143,pv_1_pac
2022-12-26T10:25:32Z,w,2022-12-26T11:00:03Z,63.75,pv_1_pac
2022-12-26T10:20:32Z,w,2022-12-26T10:30:03Z,53.75,pv_1_pac
2022-12-26T10:15:32Z,w,2022-12-26T10:30:03Z,62.714286,pv_1_pac
2022-12-26T10:10:32Z,w,2022-12-26T10:30:03Z,109.5,pv_1_pac
2022-12-26T10:05:32Z,w,2022-12-26T10:30:03Z,178.875,pv_1_pac
2022-12-26T10:00:32Z,w,2022-12-26T10:30:03Z,99.142857,pv_1_pac
2022-12-26T09:55:32Z,w,2022-12-26T10:30:03Z,48.444444,pv_1_pac
2022-12-26T09:50:00Z,w,2022-12-26T10:30:03Z,62.428571,pv_1_pac
